rid,node,behavior,code,lat_us,reply
3,0,0,0,25815,"rid:3:immediate"
6,0,0,0,25814,"rid:6:immediate"
7,0,0,0,25812,"rid:7:immediate"
8,0,0,0,25809,"rid:8:immediate"
1,0,1,0,25899,"rid:1:delayed"
10,0,0,0,25803,"rid:10:immediate"
16,0,0,0,25771,"rid:16:immediate"
18,0,0,0,25762,"rid:18:immediate"
23,0,0,0,25739,"rid:23:immediate"
26,0,0,0,25726,"rid:26:immediate"
27,0,0,0,25715,"rid:27:immediate"
29,0,0,0,25707,"rid:29:immediate"
30,0,0,0,25703,"rid:30:immediate"
32,0,0,0,25692,"rid:32:immediate"
34,0,0,0,25681,"rid:34:immediate"
35,0,0,0,25674,"rid:35:immediate"
39,0,0,0,25650,"rid:39:immediate"
41,0,0,0,25642,"rid:41:immediate"
42,0,0,0,25638,"rid:42:immediate"
45,0,0,0,25589,"rid:45:immediate"
13,0,1,0,25803,"rid:13:delayed"
49,0,0,0,25533,"rid:49:immediate"
51,0,0,0,25524,"rid:51:immediate"
54,0,0,0,25509,"rid:54:immediate"
59,0,0,0,25486,"rid:59:immediate"
61,0,0,0,25479,"rid:61:immediate"
64,0,0,0,25465,"rid:64:immediate"
68,0,0,0,25441,"rid:68:immediate"
69,0,0,0,25438,"rid:69:immediate"
71,0,0,0,25415,"rid:71:immediate"
77,0,0,0,25358,"rid:77:immediate"
78,0,0,0,25351,"rid:78:immediate"
79,0,0,0,25347,"rid:79:immediate"
81,0,0,0,25318,"rid:81:immediate"
82,0,0,0,25312,"rid:82:immediate"
83,0,0,0,25308,"rid:83:immediate"
84,0,0,0,25304,"rid:84:immediate"
86,0,0,0,25295,"rid:86:immediate"
87,0,0,0,25291,"rid:87:immediate"
89,0,0,0,25282,"rid:89:immediate"
91,0,0,0,25273,"rid:91:immediate"
93,0,0,0,25265,"rid:93:immediate"
97,0,0,0,25248,"rid:97:immediate"
98,0,0,0,25241,"rid:98:immediate"
100,0,0,0,25232,"rid:100:immediate"
102,0,0,0,25220,"rid:102:immediate"
104,0,0,0,25207,"rid:104:immediate"
106,0,0,0,25194,"rid:106:immediate"
107,0,0,0,25191,"rid:107:immediate"
108,0,0,0,25187,"rid:108:immediate"
112,0,0,0,25158,"rid:112:immediate"
113,0,0,0,25116,"rid:113:immediate"
9,0,1,0,25844,"rid:9:delayed"
115,0,0,0,25107,"rid:115:immediate"
118,0,0,0,25093,"rid:118:immediate"
122,0,0,0,25076,"rid:122:immediate"
123,0,0,0,25071,"rid:123:immediate"
125,0,0,0,25064,"rid:125:immediate"
131,0,0,0,25039,"rid:131:immediate"
132,0,0,0,25034,"rid:132:immediate"
138,0,0,0,25010,"rid:138:immediate"
139,0,0,0,25006,"rid:139:immediate"
140,0,0,0,25002,"rid:140:immediate"
141,0,0,0,24999,"rid:141:immediate"
143,0,0,0,24983,"rid:143:immediate"
146,0,0,0,24976,"rid:146:immediate"
149,0,0,0,24959,"rid:149:immediate"
153,0,0,0,24942,"rid:153:immediate"
157,0,0,0,24924,"rid:157:immediate"
158,0,0,0,24921,"rid:158:immediate"
159,0,0,0,24916,"rid:159:immediate"
161,0,0,0,24895,"rid:161:immediate"
162,0,0,0,24875,"rid:162:immediate"
164,0,0,0,24859,"rid:164:immediate"
165,0,0,0,24855,"rid:165:immediate"
168,0,0,0,24843,"rid:168:immediate"
169,0,0,0,24839,"rid:169:immediate"
180,0,0,0,24781,"rid:180:immediate"
182,0,0,0,24773,"rid:182:immediate"
184,0,0,0,24762,"rid:184:immediate"
185,0,0,0,24759,"rid:185:immediate"
187,0,0,0,24751,"rid:187:immediate"
188,0,0,0,24747,"rid:188:immediate"
191,0,0,0,24720,"rid:191:immediate"
192,0,0,0,24716,"rid:192:immediate"
193,0,0,0,24709,"rid:193:immediate"
194,0,0,0,24706,"rid:194:immediate"
195,0,0,0,24702,"rid:195:immediate"
197,0,0,0,24696,"rid:197:immediate"
199,0,0,0,24690,"rid:199:immediate"
200,0,0,0,24686,"rid:200:immediate"
201,0,0,0,24682,"rid:201:immediate"
202,0,0,0,24678,"rid:202:immediate"
204,0,0,0,24668,"rid:204:immediate"
206,0,0,0,24660,"rid:206:immediate"
210,0,0,0,24643,"rid:210:immediate"
216,0,0,0,24617,"rid:216:immediate"
217,0,0,0,24615,"rid:217:immediate"
218,0,0,0,24611,"rid:218:immediate"
220,0,0,0,24604,"rid:220:immediate"
223,0,0,0,24585,"rid:223:immediate"
224,0,0,0,24582,"rid:224:immediate"
226,0,0,0,24573,"rid:226:immediate"
227,0,0,0,24570,"rid:227:immediate"
228,0,0,0,24566,"rid:228:immediate"
230,0,0,0,24555,"rid:230:immediate"
231,0,0,0,24551,"rid:231:immediate"
233,0,0,0,24540,"rid:233:immediate"
117,0,1,0,25142,"rid:117:delayed"
43,0,1,0,25670,"rid:43:delayed"
46,0,1,0,25655,"rid:46:delayed"
50,0,1,0,25598,"rid:50:delayed"
58,0,1,0,25559,"rid:58:delayed"
171,0,1,0,24858,"rid:171:delayed"
60,0,1,0,25552,"rid:60:delayed"
101,0,1,0,25284,"rid:101:delayed"
133,0,1,0,25077,"rid:133:delayed"
142,0,1,0,25038,"rid:142:delayed"
148,0,1,0,25003,"rid:148:delayed"
234,0,0,0,24544,"rid:234:immediate"
235,0,0,0,24540,"rid:235:immediate"
237,0,0,0,24533,"rid:237:immediate"
239,0,0,0,24525,"rid:239:immediate"
241,0,0,0,24516,"rid:241:immediate"
242,0,0,0,24513,"rid:242:immediate"
244,0,0,0,24505,"rid:244:immediate"
247,0,0,0,24495,"rid:247:immediate"
248,0,0,0,24491,"rid:248:immediate"
250,0,0,0,24483,"rid:250:immediate"
251,0,0,0,24479,"rid:251:immediate"
253,0,0,0,24472,"rid:253:immediate"
254,0,0,0,24470,"rid:254:immediate"
255,0,0,0,24466,"rid:255:immediate"
256,0,0,0,24460,"rid:256:immediate"
258,0,0,0,24425,"rid:258:immediate"
260,0,0,0,24416,"rid:260:immediate"
265,0,0,0,24398,"rid:265:immediate"
267,0,0,0,24392,"rid:267:immediate"
275,0,0,0,24345,"rid:275:immediate"
279,0,0,0,24330,"rid:279:immediate"
280,0,0,0,24327,"rid:280:immediate"
281,0,0,0,24323,"rid:281:immediate"
283,0,0,0,24318,"rid:283:immediate"
285,0,0,0,24311,"rid:285:immediate"
286,0,0,0,24308,"rid:286:immediate"
287,0,0,0,24306,"rid:287:immediate"
290,0,0,0,24289,"rid:290:immediate"
294,0,0,0,24273,"rid:294:immediate"
295,0,0,0,24270,"rid:295:immediate"
296,0,0,0,24267,"rid:296:immediate"
297,0,0,0,24264,"rid:297:immediate"
298,0,0,0,24261,"rid:298:immediate"
299,0,0,0,24257,"rid:299:immediate"
300,0,0,0,24230,"rid:300:immediate"
301,0,0,0,24226,"rid:301:immediate"
303,0,0,0,24215,"rid:303:immediate"
304,0,0,0,24212,"rid:304:immediate"
305,0,0,0,24208,"rid:305:immediate"
307,0,0,0,24200,"rid:307:immediate"
308,0,0,0,24195,"rid:308:immediate"
311,0,0,0,24165,"rid:311:immediate"
313,0,0,0,24153,"rid:313:immediate"
315,0,0,0,24139,"rid:315:immediate"
320,0,0,0,24118,"rid:320:immediate"
321,0,0,0,24115,"rid:321:immediate"
323,0,0,0,24107,"rid:323:immediate"
324,0,0,0,24102,"rid:324:immediate"
325,0,0,0,24099,"rid:325:immediate"
326,0,0,0,24095,"rid:326:immediate"
327,0,0,0,24092,"rid:327:immediate"
329,0,0,0,24083,"rid:329:immediate"
331,0,0,0,24076,"rid:331:immediate"
334,0,0,0,24062,"rid:334:immediate"
338,0,0,0,24045,"rid:338:immediate"
339,0,0,0,24041,"rid:339:immediate"
340,0,0,0,24038,"rid:340:immediate"
347,0,0,0,24008,"rid:347:immediate"
349,0,0,0,24000,"rid:349:immediate"
350,0,0,0,23997,"rid:350:immediate"
352,0,0,0,23987,"rid:352:immediate"
354,0,0,0,23954,"rid:354:immediate"
355,0,0,0,23949,"rid:355:immediate"
357,0,0,0,23938,"rid:357:immediate"
360,0,0,0,23925,"rid:360:immediate"
362,0,0,0,23919,"rid:362:immediate"
366,0,0,0,23856,"rid:366:immediate"
367,0,0,0,23850,"rid:367:immediate"
368,0,0,0,23846,"rid:368:immediate"
369,0,0,0,23842,"rid:369:immediate"
372,0,0,0,23831,"rid:372:immediate"
373,0,0,0,23827,"rid:373:immediate"
374,0,0,0,23823,"rid:374:immediate"
378,0,0,0,23790,"rid:378:immediate"
379,0,0,0,23784,"rid:379:immediate"
381,0,0,0,23777,"rid:381:immediate"
382,0,0,0,23773,"rid:382:immediate"
383,0,0,0,23769,"rid:383:immediate"
385,0,0,0,23761,"rid:385:immediate"
386,0,0,0,23758,"rid:386:immediate"
387,0,0,0,23755,"rid:387:immediate"
388,0,0,0,23749,"rid:388:immediate"
389,0,0,0,23746,"rid:389:immediate"
390,0,0,0,23742,"rid:390:immediate"
391,0,0,0,23739,"rid:391:immediate"
392,0,0,0,23734,"rid:392:immediate"
393,0,0,0,23731,"rid:393:immediate"
394,0,0,0,23727,"rid:394:immediate"
395,0,0,0,23724,"rid:395:immediate"
396,0,0,0,23720,"rid:396:immediate"
402,0,0,0,23667,"rid:402:immediate"
403,0,0,0,23660,"rid:403:immediate"
406,0,0,0,23647,"rid:406:immediate"
413,0,0,0,23593,"rid:413:immediate"
422,0,0,0,23552,"rid:422:immediate"
423,0,0,0,23549,"rid:423:immediate"
426,0,0,0,23504,"rid:426:immediate"
427,0,0,0,23497,"rid:427:immediate"
428,0,0,0,23494,"rid:428:immediate"
430,0,0,0,23485,"rid:430:immediate"
431,0,0,0,23478,"rid:431:immediate"
433,0,0,0,23471,"rid:433:immediate"
438,0,0,0,23438,"rid:438:immediate"
439,0,0,0,23433,"rid:439:immediate"
442,0,0,0,23414,"rid:442:immediate"
443,0,0,0,23401,"rid:443:immediate"
447,0,0,0,23383,"rid:447:immediate"
448,0,0,0,23380,"rid:448:immediate"
449,0,0,0,23364,"rid:449:immediate"
451,0,0,0,23336,"rid:451:immediate"
452,0,0,0,23328,"rid:452:immediate"
1001,1,0,0,19907,"rid:1001:immediate"
453,0,0,0,24258,"rid:453:immediate"
454,0,0,0,24238,"rid:454:immediate"
1002,1,0,0,20842,"rid:1002:immediate"
455,0,0,0,24236,"rid:455:immediate"
456,0,0,0,24230,"rid:456:immediate"
1004,1,0,0,20830,"rid:1004:immediate"
458,0,0,0,24225,"rid:458:immediate"
459,0,0,0,24223,"rid:459:immediate"
464,0,0,0,24195,"rid:464:immediate"
465,0,0,0,24191,"rid:465:immediate"
467,0,0,0,24183,"rid:467:immediate"
468,0,0,0,24177,"rid:468:immediate"
471,0,0,0,24168,"rid:471:immediate"
473,0,0,0,24147,"rid:473:immediate"
478,0,0,0,24093,"rid:478:immediate"
479,0,0,0,24090,"rid:479:immediate"
1005,1,0,0,20834,"rid:1005:immediate"
480,0,0,0,24088,"rid:480:immediate"
481,0,0,0,24086,"rid:481:immediate"
482,0,0,0,24082,"rid:482:immediate"
483,0,0,0,24080,"rid:483:immediate"
489,0,0,0,24026,"rid:489:immediate"
1008,1,0,0,20825,"rid:1008:immediate"
1010,1,0,0,20815,"rid:1010:immediate"
1012,1,0,0,20779,"rid:1012:immediate"
1015,1,0,0,20748,"rid:1015:immediate"
1029,1,0,0,20673,"rid:1029:immediate"
1030,1,0,0,20670,"rid:1030:immediate"
1031,1,0,0,20666,"rid:1031:immediate"
1032,1,0,0,20659,"rid:1032:immediate"
1033,1,0,0,20656,"rid:1033:immediate"
1035,1,0,0,20645,"rid:1035:immediate"
1036,1,0,0,20642,"rid:1036:immediate"
1042,1,0,0,20599,"rid:1042:immediate"
1045,1,0,0,20583,"rid:1045:immediate"
1037,1,1,0,20638,"rid:1037:delayed"
1049,1,0,0,20557,"rid:1049:immediate"
1051,1,0,0,20546,"rid:1051:immediate"
1052,1,0,0,20538,"rid:1052:immediate"
1058,1,0,0,20501,"rid:1058:immediate"
1061,1,0,0,20486,"rid:1061:immediate"
1064,1,0,0,20473,"rid:1064:immediate"
1065,1,0,0,20470,"rid:1065:immediate"
1066,1,0,0,20410,"rid:1066:immediate"
1067,1,0,0,20392,"rid:1067:immediate"
1068,1,0,0,20381,"rid:1068:immediate"
1073,1,0,0,20332,"rid:1073:immediate"
1075,1,0,0,20321,"rid:1075:immediate"
1078,1,0,0,20307,"rid:1078:immediate"
1079,1,0,0,20302,"rid:1079:immediate"
1080,1,0,0,20287,"rid:1080:immediate"
1047,1,1,0,20578,"rid:1047:delayed"
1082,1,0,0,20279,"rid:1082:immediate"
1084,1,0,0,20269,"rid:1084:immediate"
1086,1,0,0,20261,"rid:1086:immediate"
1090,1,0,0,20243,"rid:1090:immediate"
1095,1,0,0,20217,"rid:1095:immediate"
1098,1,0,0,20191,"rid:1098:immediate"
1099,1,0,0,20184,"rid:1099:immediate"
1100,1,0,0,20180,"rid:1100:immediate"
1103,1,0,0,20162,"rid:1103:immediate"
1106,1,0,0,20150,"rid:1106:immediate"
1108,1,0,0,20141,"rid:1108:immediate"
1110,1,0,0,20131,"rid:1110:immediate"
1112,1,0,0,20123,"rid:1112:immediate"
1113,1,0,0,20066,"rid:1113:immediate"
1114,1,0,0,20009,"rid:1114:immediate"
1119,1,0,0,19979,"rid:1119:immediate"
1122,1,0,0,19965,"rid:1122:immediate"
1125,1,0,0,19950,"rid:1125:immediate"
1126,1,0,0,19946,"rid:1126:immediate"
1128,1,0,0,19934,"rid:1128:immediate"
1132,1,0,0,19894,"rid:1132:immediate"
1133,1,0,0,19890,"rid:1133:immediate"
1135,1,0,0,19875,"rid:1135:immediate"
1136,1,0,0,19870,"rid:1136:immediate"
1140,1,0,0,19837,"rid:1140:immediate"
1141,1,0,0,19833,"rid:1141:immediate"
1097,1,1,0,20224,"rid:1097:delayed"
1011,1,1,0,20823,"rid:1011:delayed"
1117,1,1,0,20001,"rid:1117:delayed"
1121,1,1,0,19979,"rid:1121:delayed"
1056,1,1,0,20543,"rid:1056:delayed"
1142,1,0,0,19831,"rid:1142:immediate"
1143,1,0,0,19827,"rid:1143:immediate"
1144,1,0,0,19821,"rid:1144:immediate"
1150,1,0,0,19793,"rid:1150:immediate"
1151,1,0,0,19788,"rid:1151:immediate"
1152,1,0,0,19784,"rid:1152:immediate"
1153,1,0,0,19781,"rid:1153:immediate"
1156,1,0,0,19767,"rid:1156:immediate"
1162,1,0,0,19733,"rid:1162:immediate"
1163,1,0,0,19728,"rid:1163:immediate"
1166,1,0,0,19713,"rid:1166:immediate"
1168,1,0,0,19690,"rid:1168:immediate"
1169,1,0,0,19671,"rid:1169:immediate"
1170,1,0,0,19664,"rid:1170:immediate"
1171,1,0,0,19659,"rid:1171:immediate"
1172,1,0,0,19656,"rid:1172:immediate"
1174,1,0,0,19648,"rid:1174:immediate"
1180,1,0,0,19622,"rid:1180:immediate"
1183,1,0,0,19610,"rid:1183:immediate"
1185,1,0,0,19602,"rid:1185:immediate"
1186,1,0,0,19598,"rid:1186:immediate"
1187,1,0,0,19595,"rid:1187:immediate"
1188,1,0,0,19591,"rid:1188:immediate"
1191,1,0,0,19579,"rid:1191:immediate"
1195,1,0,0,19562,"rid:1195:immediate"
1197,1,0,0,19554,"rid:1197:immediate"
1200,1,0,0,19512,"rid:1200:immediate"
1201,1,0,0,19506,"rid:1201:immediate"
1202,1,0,0,19502,"rid:1202:immediate"
1203,1,0,0,19498,"rid:1203:immediate"
1205,1,0,0,19489,"rid:1205:immediate"
1210,1,0,0,19432,"rid:1210:immediate"
1212,1,0,0,19423,"rid:1212:immediate"
1213,1,0,0,19419,"rid:1213:immediate"
1214,1,0,0,19415,"rid:1214:immediate"
1215,1,0,0,19411,"rid:1215:immediate"
1216,1,0,0,19407,"rid:1216:immediate"
1220,1,0,0,19391,"rid:1220:immediate"
1221,1,0,0,19388,"rid:1221:immediate"
1222,1,0,0,19381,"rid:1222:immediate"
1223,1,0,0,19378,"rid:1223:immediate"
1225,1,0,0,19370,"rid:1225:immediate"
1231,1,0,0,19345,"rid:1231:immediate"
1233,1,0,0,19337,"rid:1233:immediate"
1234,1,0,0,19330,"rid:1234:immediate"
1236,1,0,0,19314,"rid:1236:immediate"
1237,1,0,0,19310,"rid:1237:immediate"
1241,1,0,0,19293,"rid:1241:immediate"
1243,1,0,0,19285,"rid:1243:immediate"
1244,1,0,0,19279,"rid:1244:immediate"
1245,1,0,0,19274,"rid:1245:immediate"
1246,1,0,0,19270,"rid:1246:immediate"
1247,1,0,0,19267,"rid:1247:immediate"
1252,1,0,0,19235,"rid:1252:immediate"
1253,1,0,0,19232,"rid:1253:immediate"
1254,1,0,0,19228,"rid:1254:immediate"
1258,1,0,0,19185,"rid:1258:immediate"
1259,1,0,0,19180,"rid:1259:immediate"
1265,1,0,0,19152,"rid:1265:immediate"
1266,1,0,0,19149,"rid:1266:immediate"
1268,1,0,0,19142,"rid:1268:immediate"
1269,1,0,0,19138,"rid:1269:immediate"
1270,1,0,0,19135,"rid:1270:immediate"
1272,1,0,0,19110,"rid:1272:immediate"
1273,1,0,0,19113,"rid:1273:immediate"
1274,1,0,0,19110,"rid:1274:immediate"
1276,1,0,0,19102,"rid:1276:immediate"
1277,1,0,0,19100,"rid:1277:immediate"
1286,1,0,0,19064,"rid:1286:immediate"
1289,1,0,0,19051,"rid:1289:immediate"
1292,1,0,0,19036,"rid:1292:immediate"
1294,1,0,0,19028,"rid:1294:immediate"
1295,1,0,0,19024,"rid:1295:immediate"
1297,1,0,0,19017,"rid:1297:immediate"
1298,1,0,0,19012,"rid:1298:immediate"
173,0,1,0,25988,"rid:173:delayed"
5,0,1,0,27050,"rid:5:delayed"
120,0,1,0,26272,"rid:120:delayed"
145,0,1,0,26156,"rid:145:delayed"
150,0,1,0,26129,"rid:150:delayed"
152,0,1,0,26122,"rid:152:delayed"
176,0,1,0,25981,"rid:176:delayed"
65,0,1,0,26667,"rid:65:delayed"
196,0,1,0,25895,"rid:196:delayed"
92,0,1,0,26504,"rid:92:delayed"
215,0,1,0,25812,"rid:215:delayed"
278,0,1,0,25497,"rid:278:delayed"
359,0,1,0,25068,"rid:359:delayed"
144,0,1,0,26201,"rid:144:delayed"
167,0,1,0,26056,"rid:167:delayed"
76,0,1,0,26632,"rid:76:delayed"
110,0,1,0,26406,"rid:110:delayed"
261,0,1,0,25581,"rid:261:delayed"
269,0,1,0,25554,"rid:269:delayed"
346,0,1,0,25159,"rid:346:delayed"
348,0,1,0,25151,"rid:348:delayed"
22,0,1,0,27014,"rid:22:delayed"
119,0,1,0,26322,"rid:119:delayed"
353,0,1,0,25106,"rid:353:delayed"
170,0,1,0,26049,"rid:170:delayed"
72,0,1,0,26659,"rid:72:delayed"
491,0,1,0,24092,"rid:491:delayed"
88,0,1,0,26533,"rid:88:delayed"
238,0,1,0,25713,"rid:238:delayed"
94,0,1,0,26508,"rid:94:delayed"
4,0,1,0,27104,"rid:4:delayed"
243,0,1,0,25693,"rid:243:delayed"
252,0,1,0,25657,"rid:252:delayed"
259,0,1,0,25598,"rid:259:delayed"
407,0,1,0,24776,"rid:407:delayed"
410,0,1,0,24741,"rid:410:delayed"
268,0,1,0,25567,"rid:268:delayed"
356,0,1,0,25096,"rid:356:delayed"
130,0,1,0,26283,"rid:130:delayed"
497,0,0,0,24070,"rid:497:immediate"
500,0,0,0,24057,"rid:500:immediate"
501,0,0,0,24053,"rid:501:immediate"
503,0,0,0,24045,"rid:503:immediate"
504,0,0,0,24041,"rid:504:immediate"
505,0,0,0,24038,"rid:505:immediate"
509,0,0,0,24019,"rid:509:immediate"
514,0,0,0,23995,"rid:514:immediate"
518,0,0,0,23961,"rid:518:immediate"
519,0,0,0,23957,"rid:519:immediate"
520,0,0,0,23954,"rid:520:immediate"
521,0,0,0,23949,"rid:521:immediate"
522,0,0,0,23943,"rid:522:immediate"
523,0,0,0,23940,"rid:523:immediate"
526,0,0,0,23927,"rid:526:immediate"
527,0,0,0,23923,"rid:527:immediate"
528,0,0,0,23919,"rid:528:immediate"
529,0,0,0,23916,"rid:529:immediate"
531,0,0,0,23907,"rid:531:immediate"
533,0,0,0,23899,"rid:533:immediate"
534,0,0,0,23895,"rid:534:immediate"
537,0,0,0,23881,"rid:537:immediate"
538,0,0,0,23878,"rid:538:immediate"
545,0,0,0,23848,"rid:545:immediate"
546,0,0,0,23844,"rid:546:immediate"
547,0,0,0,23840,"rid:547:immediate"
549,0,0,0,24473,"rid:549:immediate"
550,0,0,0,24471,"rid:550:immediate"
553,0,0,0,24460,"rid:553:immediate"
557,0,0,0,24445,"rid:557:immediate"
558,0,0,0,24442,"rid:558:immediate"
559,0,0,0,24438,"rid:559:immediate"
562,0,0,0,24425,"rid:562:immediate"
564,0,0,0,24404,"rid:564:immediate"
566,0,0,0,24352,"rid:566:immediate"
567,0,0,0,24346,"rid:567:immediate"
571,0,0,0,24329,"rid:571:immediate"
572,0,0,0,24325,"rid:572:immediate"
573,0,0,0,24322,"rid:573:immediate"
574,0,0,0,24319,"rid:574:immediate"
575,0,0,0,24313,"rid:575:immediate"
578,0,0,0,24302,"rid:578:immediate"
579,0,0,0,24299,"rid:579:immediate"
580,0,0,0,24291,"rid:580:immediate"
581,0,0,0,24289,"rid:581:immediate"
582,0,0,0,24286,"rid:582:immediate"
585,0,0,0,24274,"rid:585:immediate"
586,0,0,0,24272,"rid:586:immediate"
594,0,0,0,24215,"rid:594:immediate"
599,0,0,0,24184,"rid:599:immediate"
602,0,0,0,24175,"rid:602:immediate"
607,0,0,0,24145,"rid:607:immediate"
610,0,0,0,24136,"rid:610:immediate"
612,0,0,0,24130,"rid:612:immediate"
614,0,0,0,24123,"rid:614:immediate"
617,0,0,0,24109,"rid:617:immediate"
619,0,0,0,24102,"rid:619:immediate"
620,0,0,0,24100,"rid:620:immediate"
621,0,0,0,24070,"rid:621:immediate"
623,0,0,0,24060,"rid:623:immediate"
624,0,0,0,24057,"rid:624:immediate"
625,0,0,0,24053,"rid:625:immediate"
626,0,0,0,24049,"rid:626:immediate"
628,0,0,0,24043,"rid:628:immediate"
638,0,0,0,24008,"rid:638:immediate"
639,0,0,0,24002,"rid:639:immediate"
640,0,0,0,23999,"rid:640:immediate"
642,0,0,0,23991,"rid:642:immediate"
645,0,0,0,23979,"rid:645:immediate"
647,0,0,0,23971,"rid:647:immediate"
649,0,0,0,23960,"rid:649:immediate"
650,0,0,0,23957,"rid:650:immediate"
652,0,0,0,23935,"rid:652:immediate"
653,0,0,0,23931,"rid:653:immediate"
654,0,0,0,23928,"rid:654:immediate"
655,0,0,0,23924,"rid:655:immediate"
660,0,0,0,23901,"rid:660:immediate"
665,0,0,0,23810,"rid:665:immediate"
666,0,0,0,23797,"rid:666:immediate"
667,0,0,0,23791,"rid:667:immediate"
668,0,0,0,23786,"rid:668:immediate"
669,0,0,0,23783,"rid:669:immediate"
671,0,0,0,23773,"rid:671:immediate"
673,0,0,0,23765,"rid:673:immediate"
674,0,0,0,23762,"rid:674:immediate"
675,0,0,0,23766,"rid:675:immediate"
677,0,0,0,23758,"rid:677:immediate"
678,0,0,0,23755,"rid:678:immediate"
681,0,0,0,23742,"rid:681:immediate"
682,0,0,0,23737,"rid:682:immediate"
684,0,0,0,23725,"rid:684:immediate"
685,0,0,0,23722,"rid:685:immediate"
686,0,0,0,23718,"rid:686:immediate"
687,0,0,0,23717,"rid:687:immediate"
688,0,0,0,23714,"rid:688:immediate"
689,0,0,0,23708,"rid:689:immediate"
690,0,0,0,23704,"rid:690:immediate"
691,0,0,0,23701,"rid:691:immediate"
692,0,0,0,23697,"rid:692:immediate"
693,0,0,0,23692,"rid:693:immediate"
700,0,0,0,23661,"rid:700:immediate"
705,0,0,0,23638,"rid:705:immediate"
706,0,0,0,23635,"rid:706:immediate"
707,0,0,0,23549,"rid:707:immediate"
708,0,0,0,23542,"rid:708:immediate"
710,0,0,0,23531,"rid:710:immediate"
711,0,0,0,23526,"rid:711:immediate"
713,0,0,0,23514,"rid:713:immediate"
715,0,0,0,23507,"rid:715:immediate"
716,0,0,0,23502,"rid:716:immediate"
718,0,0,0,23494,"rid:718:immediate"
719,0,0,0,23491,"rid:719:immediate"
721,0,0,0,23481,"rid:721:immediate"
722,0,0,0,23478,"rid:722:immediate"
724,0,0,0,23471,"rid:724:immediate"
726,0,0,0,23459,"rid:726:immediate"
728,0,0,0,23452,"rid:728:immediate"
730,0,0,0,23437,"rid:730:immediate"
732,0,0,0,23429,"rid:732:immediate"
733,0,0,0,23426,"rid:733:immediate"
735,0,0,0,23416,"rid:735:immediate"
736,0,0,0,23413,"rid:736:immediate"
737,0,0,0,23409,"rid:737:immediate"
739,0,0,0,23399,"rid:739:immediate"
740,0,0,0,23396,"rid:740:immediate"
742,0,0,0,23387,"rid:742:immediate"
743,0,0,0,23384,"rid:743:immediate"
746,0,0,0,23370,"rid:746:immediate"
748,0,0,0,23337,"rid:748:immediate"
751,0,0,0,23204,"rid:751:immediate"
752,0,0,0,23200,"rid:752:immediate"
754,0,0,0,23192,"rid:754:immediate"
755,0,0,0,23187,"rid:755:immediate"
757,0,0,0,23179,"rid:757:immediate"
760,0,0,0,23167,"rid:760:immediate"
769,0,0,0,23127,"rid:769:immediate"
770,0,0,0,23123,"rid:770:immediate"
771,0,0,0,23120,"rid:771:immediate"
772,0,0,0,23115,"rid:772:immediate"
773,0,0,0,23112,"rid:773:immediate"
775,0,0,0,23101,"rid:775:immediate"
777,0,0,0,23092,"rid:777:immediate"
778,0,0,0,23088,"rid:778:immediate"
782,0,0,0,23068,"rid:782:immediate"
786,0,0,0,23047,"rid:786:immediate"
787,0,0,0,23044,"rid:787:immediate"
789,0,0,0,23034,"rid:789:immediate"
790,0,0,0,23031,"rid:790:immediate"
793,0,0,0,23019,"rid:793:immediate"
794,0,0,0,23014,"rid:794:immediate"
799,0,0,0,22992,"rid:799:immediate"
801,0,0,0,22985,"rid:801:immediate"
802,0,0,0,22981,"rid:802:immediate"
809,0,0,0,22950,"rid:809:immediate"
810,0,0,0,22947,"rid:810:immediate"
812,0,0,0,22935,"rid:812:immediate"
814,0,0,0,22912,"rid:814:immediate"
817,0,0,0,22898,"rid:817:immediate"
818,0,0,0,22894,"rid:818:immediate"
819,0,0,0,22894,"rid:819:immediate"
823,0,0,0,22806,"rid:823:immediate"
825,0,0,0,22793,"rid:825:immediate"
826,0,0,0,22788,"rid:826:immediate"
827,0,0,0,22783,"rid:827:immediate"
829,0,0,0,22772,"rid:829:immediate"
832,0,0,0,22758,"rid:832:immediate"
833,0,0,0,22754,"rid:833:immediate"
835,0,0,0,22745,"rid:835:immediate"
836,0,0,0,22741,"rid:836:immediate"
837,0,0,0,22738,"rid:837:immediate"
838,0,0,0,22733,"rid:838:immediate"
839,0,0,0,22730,"rid:839:immediate"
841,0,0,0,22721,"rid:841:immediate"
843,0,0,0,22713,"rid:843:immediate"
847,0,0,0,22693,"rid:847:immediate"
848,0,0,0,22690,"rid:848:immediate"
852,0,0,0,22670,"rid:852:immediate"
853,0,0,0,22666,"rid:853:immediate"
855,0,0,0,22659,"rid:855:immediate"
857,0,0,0,22651,"rid:857:immediate"
859,0,0,0,22634,"rid:859:immediate"
861,0,0,0,22626,"rid:861:immediate"
866,0,0,0,22605,"rid:866:immediate"
867,0,0,0,22600,"rid:867:immediate"
868,0,0,0,22596,"rid:868:immediate"
869,0,0,0,22593,"rid:869:immediate"
874,0,0,0,22572,"rid:874:immediate"
875,0,0,0,22546,"rid:875:immediate"
876,0,0,0,22540,"rid:876:immediate"
877,0,0,0,22533,"rid:877:immediate"
879,0,0,0,22525,"rid:879:immediate"
884,0,0,0,22504,"rid:884:immediate"
887,0,0,0,22491,"rid:887:immediate"
889,0,0,0,22485,"rid:889:immediate"
